OG,theta,sigma2,alpha,beta,results
OG0005042,7.729914688,6.990393217,19.19045764,0.266742329,0.368356452
OG0001670,6.787499914,5.179614019,5.266292568,0.290071474,0.368418616
OG0006957,7.685109115,2.193116664,8.08927807,0.268711728,0.368637156
OG0004909,8.201743144,0.873122172,4.973910676,0.308343216,0.369048546
OG0005038,7.784680575,280.1398191,72.58910751,0.06928805,0.369090796
OG0006187,6.954127683,107.0371584,63.7289564,0.2663785,0.369130517
OG0000561,7.982056405,62.85716834,117.7900727,0.267353762,0.369454355
OG0004791,7.18699856,56.16222332,76.2646229,0.266489839,0.369910699
OG0001362,6.713045138,57.34854008,125.7503276,0.26772735,0.369935951
OG0009431,5.536624248,3.54382667,3.671582309,0.367278592,0.370452251
OG0003514,7.168384372,349.9053097,64.39796942,0.069420361,0.370651212
OG0009700,5.236220445,179.9797637,46.45972653,0.265975943,0.370942694
OG0000375,8.379767615,53.389026,66.80722044,0.069553974,0.371510533
OG0001503,6.664364686,3.671351301,7.230317538,0.266977787,0.371692242
OG0010586,7.57196033,47.89426352,57.13096488,0.265770556,0.371741201
OG0005009,7.468037752,57.97739846,75.7135966,0.267554863,0.371867664
OG0001590,7.383899043,7.832791692,4.18699803,0.344877644,0.371879286
OG0001996,7.195933762,45.19236424,12.11745974,0.069750848,0.372347688
OG0004736,6.585220839,223.7669841,181.8990959,0.266483044,0.372422987
OG0001457,5.897286355,1483.967403,432.1777048,0.266463995,0.372440857
OG0003075,6.733909383,51.36647545,125.7992959,0.266096441,0.372520977
OG0001113,7.586172075,25.77986508,9.200176209,0.069773575,0.372950937
OG0004662,5.899856691,3.786698692,6.660132795,0.267235386,0.372957025
OG0006863,7.713847671,52.5459973,83.82848174,0.069685145,0.373185043
OG0000451,5.494454876,496.4978907,53.94684181,0.069827394,0.373702713
OG0007158,8.266454025,2.656835629,11.37548183,0.263777657,0.37437491
OG0010772,7.471078877,25.60293389,51.6346217,0.265585756,0.374395086
OG0003164,11.57890849,3.475690638,11.19410701,0.265782554,0.37445038
OG0004342,9.532920404,92.29393474,109.4174365,0.265226224,0.37456935
OG0006607,7.359961674,226.2284013,59.84868564,0.069976525,0.374620953
OG0003947,8.071978309,22.62060866,10.66858566,0.069952702,0.374634126
OG0010387,6.637098186,15.81850303,42.26508566,0.265396836,0.375372676
OG0000717,8.137061512,36.67693131,10.82804847,0.264888119,0.376088437
OG0005962,5.39959263,14.43627901,9.646344992,0.06996395,0.376862855
OG0007256,7.367304061,13.08605928,8.701418494,0.264957855,0.377107046
OG0010535,9.104729399,88.41106495,359.2526883,0.263605078,0.377109921
OG0002417,4.671313723,165.8954353,63.27252799,0.263873104,0.377565645
OG0005575,8.048104474,120.0334658,188.4001327,0.264079268,0.37764981
OG0008965,8.370641003,44.3994661,55.00903687,0.263289933,0.378109506
OG0009668,6.728272526,112.7858423,103.9354351,0.263797084,0.378458566
OG0010572,5.135023018,154.9237573,73.4385821,0.070145394,0.378715361
OG0010407,8.131364317,8.562456016,8.609457187,0.263648466,0.378766813
OG0004020,6.252750092,292.8159358,709.9820695,0.263304205,0.378799346
OG0003963,11.36209295,34.55783214,11.02038045,0.262094472,0.378866876
OG0003261,5.673090628,6.110377331,3.594979493,0.068692839,0.379108707
OG0009475,5.674943393,29.88110992,63.95564465,0.263519472,0.379363513
OG0005997,8.213529095,1.688937581,3.88497141,0.331145035,0.379415039
OG0002291,9.283720009,35.02027523,11.10326236,0.070410991,0.379980449
OG0005441,6.140170256,2.34746109,6.881352647,0.275717257,0.380132985
OG0005024,10.96346189,31.20180962,14.45607323,0.070275909,0.380170794
OG0001098,9.676303754,8.461619322,7.438358563,0.070182754,0.380213439
OG0010320,5.944518793,158.7537141,69.02627814,0.070262202,0.380371985
OG0005851,5.836921988,22.26008787,7.560248745,0.262084114,0.380615683
OG0006897,8.041948491,288.0208746,91.31742609,0.261611368,0.380755153
OG0010761,6.688780113,219.733363,71.70070205,0.070305567,0.38081681
OG0005675,8.717249909,20.85259527,25.47993841,0.070412144,0.380976552
OG0005696,7.112069969,7.27516612,6.911358224,0.070422401,0.381236122
OG0003519,8.012015663,74.82111563,31.53359253,0.070358467,0.381337775
OG0001788,9.938818673,35.40826142,13.17671674,0.261800613,0.38136367
OG0001519,9.547397571,93.35178829,286.1082218,0.261022206,0.381957731
OG0006889,8.981376484,61.8309769,84.00778976,0.070635244,0.382148139
OG0004674,8.0366516,4.90919423,6.640620437,0.070411883,0.382151413
OG0000120,10.49437159,28.69311442,10.66151433,0.070622841,0.382368012
OG0000621,5.366712415,101.9382989,12.2668313,0.07050538,0.38252151
OG0009237,8.074392154,2.593149762,7.585056481,0.261158265,0.382551111
OG0008616,6.639885238,292.4329678,551.1492621,0.261007667,0.382705827
OG0007020,3.094702014,47.80267941,11.21400599,0.260730506,0.382745118
OG0003385,7.992171178,146.6391432,75.3102312,0.261265939,0.382766388
OG0010238,6.258807897,8.752486249,6.44006611,0.0703982,0.382796341
OG0002973,6.8721492,101.96268,36.97769667,0.070529923,0.382892324
OG0000253,7.79324784,128.0116812,66.53466407,0.26134386,0.383198487
OG0004936,7.886983652,70.98527221,79.57515895,0.070640251,0.383257129
OG0007280,9.547548535,41.62673363,74.99087676,0.260756085,0.383597539
OG0000921,5.54187476,16.21272435,3.331537705,0.068746289,0.383729802
OG0001393,10.36740578,425.9879782,408.1835532,0.261391146,0.384093137
OG0008461,7.220969044,192.7304876,67.13079203,0.261475583,0.384302971
OG0004412,9.694856949,5.522737577,12.0103272,0.070820753,0.384674743
OG0004267,5.865876054,10.07855401,10.28409208,0.260816677,0.384690949
OG0010115,7.685971146,23.54790956,37.95317747,0.07071171,0.384740302
OG0006711,6.882195249,23.42371007,51.47903502,0.260588236,0.384864372
OG0002058,9.659545239,1.826712794,4.029735522,0.332411052,0.384930633
OG0009911,7.417631097,14.15076085,13.68026345,0.259715184,0.385173167
OG0004818,7.356952462,79.72723471,133.0617328,0.259843966,0.385201687
OG0009493,7.366201082,11.59166553,10.04930674,0.070691186,0.385498317
OG0010187,6.340532404,5.239036495,5.800824889,0.286691957,0.386094318
OG0008542,9.926047854,6.827535167,9.841907151,0.070948962,0.386393897
OG0003441,9.60614285,174.9127827,417.3820789,0.260359098,0.386951742
OG0010426,6.893857346,5.833964554,7.853318147,0.071020242,0.387141865
OG0006661,7.182425278,4.003483273,4.694140544,0.296375962,0.387662956
OG0006138,8.65539328,238.4284054,64.57167251,0.070893718,0.387754838
OG0002495,7.436095028,2.997619171,8.468746251,0.260435186,0.388014821
OG0009147,4.425224092,200.9290252,108.7738096,0.259475038,0.38811122
OG0004350,8.016634409,60.12357927,15.75427784,0.071121709,0.388482286
OG0010908,7.843481165,101.7093575,78.40713121,0.071165526,0.388757767
OG0010541,6.905441606,14.61959308,14.65898654,0.071222117,0.388963774
OG0003248,7.352019246,3.640794949,6.575455895,0.071005557,0.389573198
OG0002376,7.032181822,50.1696712,109.6299321,0.258977144,0.38978115
OG0000662,8.611279403,678.6523367,194.3506463,0.07124788,0.39020261
OG0009434,6.933937765,22.19746471,60.8342084,0.258395265,0.390333371
OG0004898,8.06210419,58.3014418,70.1950207,0.071177717,0.390408023
OG0005794,4.83608186,60.12600493,33.15251847,0.25779297,0.390429731
OG0003011,4.596234307,184.6103159,154.2860884,0.258558525,0.390613053
OG0009680,6.960417544,205.7549796,56.61500735,0.258807268,0.390929167
OG0010067,6.632275705,57.74588526,160.5347287,0.258317328,0.391138067
OG0000379,9.130477505,10.78708685,18.28552228,0.071389003,0.391619736
OG0004871,5.810573386,5.715519163,4.151332429,0.070543923,0.391697034
OG0005795,9.203783616,111.7130546,66.55522736,0.07123883,0.391741475
OG0002680,7.670109537,66.4256047,72.09233011,0.07139993,0.392340669
OG0006557,7.2697201,36.16652016,107.1925622,0.258141277,0.392528172
OG0010992,8.638295335,36.70658987,80.31837858,0.256217523,0.392643322
OG0002424,7.748970483,292.1244269,68.25605167,0.257982161,0.392729396
OG0009982,7.05392465,5.925586928,11.06523545,0.257418041,0.392764611
OG0003294,8.50815347,101.7529051,70.62213931,0.07135359,0.392768821
OG0003318,9.789338233,53.0089932,44.17111645,0.257612374,0.393380532
OG0007046,7.672430317,49.36975557,66.91916488,0.256915322,0.393588782
OG0000283,7.11891386,13.23037967,10.15684609,0.25611516,0.393688674
OG0004960,7.005983932,1041.591853,240.7079854,0.257228978,0.393839702
OG0009111,8.675410737,76.14569971,75.64002335,0.071443461,0.393974915
OG0002556,6.552660615,201.847286,57.67226932,0.071528341,0.394097236
OG0009154,5.839319665,148.5746611,367.8641589,0.256743025,0.394764227
OG0004714,7.443860463,4.011297195,8.95986771,0.255895558,0.394916369
OG0000199,7.423336559,78.89990659,73.26261188,0.256722139,0.395021421
OG0002309,8.084900895,1841.019157,568.060452,0.256673287,0.395465263
OG0004273,7.435186936,3.308583931,6.042436765,0.2596071,0.395601788
OG0004288,7.077968183,23.96895147,43.95646678,0.255626951,0.395976089
OG0005787,8.519667522,27.27998111,72.28354504,0.256935039,0.396294198
OG0001692,5.899797493,252.5860315,58.82771756,0.255031677,0.396452
OG0009021,6.873042948,76.95965446,113.2324882,0.255406567,0.396485136
OG0002582,6.927211032,1162.852714,367.5833357,0.071810314,0.397401866
OG0000822,5.390095801,340.9462872,70.31529797,0.071877514,0.397601827
OG0002795,6.807432638,30.49695004,72.56972388,0.25545432,0.397973637
OG0004757,10.01822883,27.92063852,107.1188726,0.25444635,0.398301099
OG0008037,5.922724204,330.66416,72.07406201,0.071992673,0.398823763
OG0010852,8.748729957,36.10379502,135.6376995,0.254799455,0.399114526
OG0000119,8.648273072,2.899872733,3.72718951,0.327219953,0.399262573
OG0000632,7.554550794,6.16347039,4.93659695,0.071557861,0.399484177
OG0000809,7.284134123,8.094816492,4.078682758,0.304911761,0.400014907
OG0004823,7.851624643,19.04648653,22.21356132,0.071964283,0.400298068
OG0004414,6.205610562,4.433502166,8.579891343,0.25353693,0.400454011
OG0009612,5.785748822,8.321416128,4.825814712,0.295625218,0.40047004
OG0006324,9.685711422,22.52745926,124.8647368,0.254280033,0.400760516
OG0006724,5.662467331,40.40608367,13.3103385,0.071989523,0.400760701
OG0007015,7.211581027,4.380859076,6.485094843,0.257944087,0.401480377
OG0004280,9.281922873,97.34728578,452.2105601,0.253652038,0.401577212
OG0010853,6.76054795,52.34667756,54.66563451,0.254433341,0.401609915
OG0001160,5.504058231,162.1012082,74.77879511,0.252971782,0.402425908
OG0002028,6.306639977,4.165236172,8.578043886,0.254281143,0.402467566
OG0006204,5.511082268,46.32672614,73.24886786,0.253691816,0.402891968
OG0009975,6.51585783,39.62879089,74.45712875,0.253151622,0.403001648
OG0001610,7.789013065,36.03530315,30.24090002,0.072327654,0.403015213
OG0010877,8.947526397,12.80017537,79.79251522,0.252765874,0.403021132
OG0002450,7.519748912,12.67326821,4.868440064,0.071797903,0.403449571
OG0003416,7.344494579,59.5326714,62.01551896,0.072285737,0.403552691
OG0006274,7.581561466,269.8527221,519.0515862,0.252869333,0.403573314
OG0006885,6.068256994,102.8493251,39.30353411,0.072315662,0.403823931
OG0010807,7.891498257,103.6473882,68.49670574,0.072391808,0.40383344
OG0003431,10.64993191,13.96982083,77.38776799,0.253436409,0.40394587
OG0008996,6.637950294,36.11195899,72.26562365,0.25349955,0.404154017
OG0006044,6.546587079,2.260380885,5.470766485,0.261991187,0.404303021
OG0004504,7.590670396,37.82078878,118.9534033,0.252549874,0.404547261
OG0007345,7.478375469,243.2116828,66.87613881,0.072487293,0.404751671
OG0006471,6.971728195,58.97707685,45.75411242,0.252209498,0.404922778
OG0010995,8.531013706,163.3219163,73.67238821,0.072460983,0.405507269
OG0007017,8.855455292,1.43746986,6.580438573,0.253057505,0.405640928
OG0007237,5.165351393,63.14851594,13.87101517,0.072442975,0.405714806
OG0009594,7.505412488,118.3871476,183.7789511,0.252460988,0.406714719
OG0006420,6.043671005,11.66052342,7.057361084,0.252178675,0.406933195
OG0004630,8.032697943,47.83651873,84.87159238,0.251352928,0.407220857
OG0000496,5.276277115,228.2503241,68.65724485,0.251291744,0.407428404
OG0009518,5.83722965,173.3101769,71.3028593,0.252160657,0.407507836
OG0011025,8.707602708,162.6657031,67.41272001,0.251691202,0.407602284
OG0002356,3.981597173,289.549937,70.29592716,0.25113208,0.407772958
OG0005922,3.694425468,224.4718861,144.3378523,0.251210224,0.407973457
OG0005882,7.160766062,41.88345445,80.06599357,0.250651052,0.408353817
OG0004373,10.05825999,35.8394531,107.5939167,0.251704446,0.408701232
OG0004851,8.690317234,4.356918677,7.35517505,0.255357147,0.408933672
OG0003195,7.219362087,84.38323768,65.65702532,0.072930033,0.409621699
OG0000262,8.946511211,44.95635496,11.57786473,0.072910601,0.409643832
OG0009430,5.915086474,35.91236465,73.37908865,0.25039564,0.409864382
OG0010919,8.190518013,2044.761888,801.1026737,0.25099089,0.410162384
OG0002479,8.168595404,170.7632406,76.92240336,0.072855898,0.410508564
OG0008857,6.528347,74.04248053,65.11080668,0.072935274,0.410609389
OG0005900,5.083992036,9.367618549,5.56331366,0.259630541,0.4121728
OG0010304,7.901164098,62.36637676,59.82662368,0.073100703,0.412239422
OG0006459,7.716692114,18.56167057,5.364269914,0.072917712,0.412246818
OG0009271,7.063894551,15.0778815,9.344493987,0.249808956,0.412760924
OG0009367,5.252719648,31.00117304,10.85138777,0.249229476,0.412865123
OG0006536,11.60223641,20.93824242,72.07994034,0.250134354,0.413018947
OG0006721,9.459874475,41.43017368,75.18857114,0.249571796,0.413378695
OG0003660,5.986877299,25.28883078,11.31481291,0.073292847,0.413595334
OG0004163,8.3591515,90.86497099,73.39105741,0.250826812,0.413844555
OG0008808,6.036842499,3.035558523,5.222443077,0.260103028,0.414738038
OG0000213,9.528906493,7.466238384,16.40465291,0.248377609,0.4151618
OG0006600,7.270379351,69.16558421,70.0491979,0.073434746,0.41533306
OG0000459,8.546668174,9.591527789,9.373710965,0.248340776,0.415577388
OG0004975,10.93527356,45.91201219,76.89501582,0.248826508,0.415646087
OG0005931,4.888127001,4.851902397,4.305545782,0.283465285,0.415699251
OG0009658,9.781294246,122.8852566,166.4002101,0.247460583,0.415991871
OG0004290,7.795601956,46.64905081,71.74495158,0.248883618,0.416104867
OG0010982,5.867975435,69.48162452,120.3702198,0.248583293,0.416290559
OG0009534,7.131514448,245.9112749,513.7376512,0.247529984,0.416649195
OG0000312,7.532482259,34.5203967,8.982964507,0.073438739,0.416913861
OG0006703,7.187213234,36.58849772,71.88917854,0.248570781,0.416999479
OG0006429,7.268613306,5.340090579,9.232454664,0.247735099,0.417446307
OG0010318,11.22150628,4.835820141,8.498800399,0.248223286,0.417536379
OG0003464,6.109784515,53.2210067,107.3365823,0.247823844,0.417834979
OG0001902,8.375183121,12.21620153,11.46154288,0.073670017,0.417961107
OG0010682,7.315816574,19.01695372,6.013626732,0.250027932,0.418189874
OG0000747,6.127573793,108.8567628,97.64927052,0.249173057,0.418340328
OG0007315,8.870437323,117.657714,68.27941462,0.073711462,0.418792975
OG0006339,7.585044677,22.26308871,75.17710417,0.247778161,0.41887881
OG0002264,7.242502828,223.5973283,54.81325607,0.073818042,0.418916329
OG0008742,6.667473534,2.002961147,5.85232587,0.250743019,0.419210797
OG0009030,6.887566503,138.2503005,78.52896466,0.073657231,0.419652649
OG0010283,8.208297159,73.27178611,65.10830801,0.073630429,0.41979944
OG0002979,7.997534388,14.07937911,9.01471924,0.073870614,0.420015612
OG0002866,7.452875188,145.4038702,77.32185676,0.07374561,0.420371839
OG0008215,5.154313113,70.93805033,70.33145694,0.246090233,0.420741865
OG0001387,8.441236703,24.88720697,43.9761781,0.247052189,0.420872354
OG0008528,6.048865661,22.72775956,66.5009658,0.246057194,0.421377489
OG0006612,11.02866707,20.84435897,71.17861519,0.245760219,0.421544194
OG0005572,9.257479618,14.20998274,54.49204734,0.24608379,0.42171572
OG0001376,10.2423437,128.7174305,68.81817457,0.246359917,0.42235217
OG0010632,7.975938647,440.9598493,999,0.245947418,0.422523317
OG0006803,7.417428764,5.820862254,11.23554895,0.245083404,0.422940881
OG0004024,10.18792546,2.848681526,9.687780153,0.245242306,0.422961703
OG0003862,6.473143177,5.077827047,5.765194217,0.250068338,0.42388898
OG0007393,6.267047326,37.69299947,8.781513325,0.07421869,0.424400437
OG0010333,7.551216808,5.535013507,48.2572803,0.249283448,0.424454885
OG0004101,7.66000086,134.6937644,66.71753257,0.074233416,0.424859526
OG0004517,6.969974971,1.748696111,5.350616435,0.254439311,0.424897767
OG0010019,4.957733202,36.35051267,51.36300773,0.244251852,0.425295452
OG0009644,6.559474362,39.85365419,6.450743936,0.074107243,0.425476799
OG0001701,6.740459536,23.46833563,82.28652296,0.24388571,0.425643844
OG0009232,6.058744628,95.17017048,112.8236359,0.245100539,0.426400181
OG0009717,8.728943408,12.97630841,73.80611287,0.244076292,0.426402117
OG0004699,7.934410604,174.1794461,76.3023245,0.074385461,0.427144479
OG0007146,7.442030318,7.846848651,7.086836371,0.245376309,0.427375963
OG0010471,6.699668454,130.9336107,108.155975,0.244061117,0.427521119
OG0007035,6.93966563,45.67769931,9.97441093,0.074523693,0.427599343
OG0006224,6.69072169,14.66586249,17.31906512,0.074338023,0.427611442
OG0008487,3.616084637,11.33222917,6.135226786,0.245934019,0.428007795
OG0006023,9.652153932,298.2169578,682.1668786,0.243312276,0.42811427
OG0010076,8.323717142,72.57344047,68.44618094,0.074392564,0.428303916
OG0000568,8.173405209,98.86855542,62.31688181,0.244251177,0.428428994
OG0001989,7.38689383,17.37875906,7.986422884,0.244648187,0.428743451
OG0000637,7.116663168,583.6829055,344.1131523,0.24342998,0.428855851
OG0003469,6.693466381,234.1280549,175.2018437,0.074639218,0.429342593
OG0007168,8.46653176,1.10814415,5.714289542,0.263138671,0.429393073
OG0004333,4.869230371,19.14771626,18.58308582,0.074504352,0.429487537
OG0010603,5.98786134,10.59594127,12.16364726,0.242370833,0.429564123
