OG,Past_1,Past_2,Past_3,Past_4
OG0031202,10,19.382,5,24.014
OG0031203,6,4,12,13
OG0031205,7,7.034,7,12
OG0031206,57,124.17,95,320.125
OG0031209,9,13.827,2,75
OG0031210,73,108.069,73,740.001
OG0031211,7,17.563,5,71.744
OG0031212,40,99.074,77.034,222.98
OG0031213,4,7,7,17
OG0031214,2,4.001,1,8
OG0031215,8,23.4,17,109.027
OG0031217,3,10.049,3,48
OG0031219,41.881,87.986,41,183.951
OG0031220,10,10.065,9,52
OG0031221,32,51.66,24,175
OG0031222,0,17.995,9,73
OG0031227,10,21.575,23,49
OG0031228,1,7.033,0,11.887
OG0031230,12,21.206,18,93
OG0031232,97.013,159.56,100.054,451.078
OG0031233,33.954,100.606,53.375,84.802
OG0031236,29,87.02,54,191.198
OG0031239,13,42.161,39.03,95.329
OG0031243,60,174.093,47,329.937
OG0031244,41,24,10,84
OG0031246,9.999,34.977,12,125.932
OG0031247,3,4,2,8
OG0031249,122.955,224.335,184,400
OG0031250,25,46.367,18,229
OG0031251,7,7.129,9.313,15
OG0031252,33,86.862,97,335
OG0031253,10,11.965,4,27.858
OG0031254,12.677,16.812,13,96.998
OG0031255,9,10.294,8,28
OG0031257,3,3,2,13
OG0031258,6,42.421,13,97
OG0031259,2.983,11.054,9.998,48
OG0031261,3,3,6,7
OG0031262,17,38.394,20,44
OG0031263,14.999,20.26,12,80.09
OG0031264,34,46.627,26,258.162
OG0031265,10,13.49,3.843,61.995
OG0031267,3,4.001,0,6
OG0031268,4.292,20.458,8.39,58.077
OG0031269,3,8,3,37.073
OG0031270,3,11.339,8.999,28
OG0031271,53,139.301,91,238
OG0031272,9,19.454,4,44
OG0031273,4,6.112,4,36
OG0031274,0,2.14,1,8.999
OG0031276,7,11,6,35
OG0031277,32,23.368,14,158.859
OG0031279,60,80.872,57,416.895
OG0031280,10,10.08,12,61
OG0031281,5,9.001,6,52
OG0031282,81,199.102,114.012,538.475
OG0031283,10,28.224,12,76.999
OG0031284,47.043,53.016,41.999,113
OG0031285,12,88.763,55,436.808
OG0031286,486.614,1582.643,594.102,1201.815
OG0031288,3,12,3,35
OG0031289,1,2,0,0
OG0031291,15,17.383,19,74
OG0031292,0,2.013,0,4
OG0031294,42.445,58.285,45.145,84.852
OG0031295,10,4.001,13,36
OG0031296,3,3,3,16.996
OG0031298,34,40.359,36,73
OG0031299,13,17.009,15,51.743
OG0031300,13,12,7,62.269
OG0031301,157.964,211.023,142,697.281
OG0031302,12,21.356,12,94.114
OG0031303,14,38.36,18,33
OG0031304,5,20.132,4,68.935
OG0031305,94,254.769,165.683,473.105
OG0031307,8,8.003,11,28.996
OG0031308,7,11.293,5,31.364
OG0031309,6,12.002,6,45
OG0031310,2.554,5.505,6.957,13.95
OG0031311,88,130.752,124.999,320.053
OG0031312,64,195.033,109.089,177.214
OG0031315,59.973,64.307,64.113,142.957
OG0031316,30,63.822,30,233
OG0031317,52,38.05,44,140
OG0031319,2,8,5,15.98
OG0031323,8,14.395,1,41
OG0031324,9.999,21.03,9,86.158
OG0031325,1,1.146,2,17
OG0031326,19,22.947,12,73.251
OG0031328,39.93,79.519,64.35,105.303
OG0031330,3,3.092,2,31.705
OG0031333,13,20.262,10,65
OG0031334,41,92.543,43.996,334.031
OG0031335,69.999,97.275,103.999,450.766
OG0031336,23.36,25.424,15,155.993
OG0031337,1,8.014,6.783,25.073
OG0031339,14,29.866,4,35.232
OG0031340,2,2,9,18
OG0031341,0,1,0,3
OG0031342,31,77.969,94,231
OG0031343,4,7,19,112
OG0031344,1,14.008,5,109
OG0031346,13,8.306,8,39.828
OG0031348,50,95.49,64.02,149.942
OG0031351,6,17.866,17,44
OG0031352,30.583,137.808,81.411,172.836
OG0031353,2,5.051,2,21
OG0031354,3,9.47,6,17
OG0031355,4,5,1,6
OG0031356,4,11.794,2,14.001
OG0031357,6,11.735,9,48
OG0031358,8,0,6,39
OG0031361,2,9.908,5,29.996
OG0031362,9,8.007,3,15
OG0031363,5,10.007,5,33
OG0031365,10,27.82,8,78.322
OG0031366,20,17.208,27,1
OG0031368,88,141.196,139,370
OG0031369,26,48.476,34.084,140.699
OG0031370,3,5,9,32
OG0031371,24,35.908,22,141.462
OG0031372,8,9.095,6,11
OG0031375,8,20.433,5.999,33
OG0031377,20,18.078,5,79.042
OG0031378,3,13,9,55.999
OG0031380,9,45.704,30.487,53.996
OG0031381,4,14.426,11,42
OG0031382,14,18.116,10,66.987
OG0031383,1,3.992,0,3
OG0031385,2,1.126,4,12
OG0031386,4,4.631,2,25
OG0031389,0,9.143,0,1.28
OG0031390,31,132.434,60,146.007
OG0031391,212,242.068,235.978,613
OG0031392,40,70.588,36,228.887
OG0031394,6,7.1,5,34.008
OG0031395,62,116.827,84.272,306.174
OG0031396,11,17.414,16,83
OG0031399,5.999,8.007,2,22.901
OG0031400,42,158.322,142,414.859
OG0031401,36,167.802,129,261.073
OG0031404,7,4,2,12.948
OG0031405,5,10,4,25
OG0031406,7,14.871,6,28.846
OG0031407,10,8,2,26
OG0031409,35,63.554,44,126.006
OG0031410,0,13.769,4,4
OG0031411,4,1,0,9
OG0031412,22,53.745,37,108.352
OG0031413,9,14.598,7,44.743
OG0031415,3,11.564,3,37
OG0031416,43,261.206,90,97.212
OG0031419,34,67.637,58,122
OG0031421,3,11.018,2,24
OG0031422,0,38.364,18,89
OG0031425,77,257.734,131.003,194.919
OG0031426,41,65.447,46,322.626
OG0031427,0,4.183,2,2.995
OG0031428,10,11.847,2,20
OG0031429,5.78,17.675,27.724,45.604
OG0031430,6,18.091,8.941,47.415
OG0031431,15,9.139,5.747,56.856
OG0031432,1,0,0,6
OG0031433,25,44.123,15,148.605
OG0031434,7,11.03,5,52
OG0031436,8,80.53,50,153
OG0031438,20.183,14.057,5.214,91.813
OG0031439,3,6,9,17.644
OG0031440,9,9.007,1,30
OG0031441,8,14.038,5,51.848
OG0031444,42,138.479,105,164.524
OG0031445,68,78.058,76,489.028
OG0031446,21,54.631,34,280.476
OG0031447,1,5,3,27
OG0031451,0,7.661,1.05,17.185
OG0031453,0,8.996,2,3.756
OG0031454,5,51.609,15,42
OG0031458,7,0,4,0
OG0031460,68,120.768,126,924.171
OG0031461,0,1.052,0,3
OG0031462,2,9.036,11,35
OG0031463,1,16.294,11,44
OG0031464,16,29.527,14.329,125.015
OG0031465,11,16.868,10,28.989
OG0031466,4,6.016,5,14
OG0031467,11,27.509,16,74.001
OG0031468,36,87.843,70,119
OG0031469,21,43.398,26,139.374
OG0031470,23095.225,5721.604,314,17
OG0031473,1,5.181,2,14.992
OG0031474,26,72.297,35,245.113
OG0031475,140,429.576,299.112,671.148
OG0031476,12,16.978,9,61
OG0031477,7,5,3,39
OG0031478,5,8.196,10,36
OG0031479,27,64.898,19,137
OG0031480,15,24.027,21,76
OG0031481,7,12.101,5,38.278
OG0031482,3,2,3,6.857
OG0031483,436,795.867,547,2261.089
OG0031484,6,13.983,2,38.897
OG0031485,6,14.661,11,33
OG0031486,11,10.449,9,49
OG0031487,2,48.648,41,284.016
OG0031488,19.586,39.811,30,65.326
OG0031491,2586.106,7152.929,6082.284,8656.326
OG0031492,15,33.964,25,69
OG0031493,52,21.003,19,140
OG0031494,154,526.686,343.269,550.541
OG0031498,46,33.354,31,157
OG0031499,8,11.012,1,39
OG0031500,40.115,78.689,53.999,225
OG0031503,9,2,2,22
OG0031504,24.701,24.944,9,107.404
OG0031505,6,4.001,10,31.001
OG0031506,0,2,2,5
OG0031508,297,1051.489,531.802,1231.031
OG0031509,23,21,37,111.396
OG0031510,3,15.16,7,29
OG0031512,0,89.081,103,342
OG0031513,14,23.237,10,41
OG0031514,6,13.041,6,66
OG0031515,27,23.143,17,247.964
OG0031518,32,53.591,14,236
OG0031520,13.063,25.601,9,75
OG0031524,3,3,1,9
OG0031526,13,14.886,20,67.003
OG0031530,4,14.512,9,38
OG0031531,26,106.325,54.08,151.863
OG0031532,5,1,4,30
OG0031534,9,16.962,15.312,55.963
OG0031535,3,16.895,7.999,25.091
OG0031536,23,52.019,32.953,99.249
OG0031537,9,29.774,20.097,47.035
OG0031538,18,28.831,7.123,60.038
OG0031539,13.999,19.292,26,97.31
OG0031540,18.999,44.035,18,112.953
OG0031541,11,15.71,4,90
OG0031542,7,13.124,7,17
OG0031544,65,186.158,78.898,131.531
OG0031545,22,28.845,16,117
OG0031546,65,144.067,103,152.54
OG0031547,107,146.929,74,474.088
OG0031549,7.957,25.149,31,45.973
OG0031550,68,126.294,70.981,382.12
OG0031551,9,11.005,12,35
OG0031553,5,4,3,14
OG0031554,51,110.759,100.007,286
OG0031556,33,52.567,59,230
OG0031557,6.998,11.246,12.966,96.812
OG0031558,1,2,4,9
OG0031559,26,63.912,29,222
OG0031560,49,68.695,33.001,564.999
OG0031562,51,151.534,151.426,609.088
OG0031563,8,15.002,5,37
OG0031565,2,1.948,1,10.975
OG0031567,7,11.269,7,60
OG0031568,0,1,0,0
OG0031569,9,17.856,3,56
OG0031570,37,142.716,55,119
OG0031572,1,2,0,39
OG0031574,48,109.411,63,358.691
OG0031575,1,6.002,0,4.998
OG0031576,28,56.817,31.818,168.691
OG0031577,9,21.696,18,93.999
OG0031580,11,21.27,12,40
OG0031581,135,284.839,190.463,991.573
OG0031583,9,9.338,0,20
OG0031584,5,0,3,15.003
OG0031585,283,185.416,244.997,3622.43
OG0031586,6.013,16,4,43.166
OG0031588,40,67.027,75,178
OG0031591,8,9,4,28
OG0031593,5,9,13,18
OG0031596,2,10.045,9,95
OG0031597,13,29.812,12,61
OG0031602,3,13.401,9,38
OG0031604,20,38.389,34,162
OG0031605,3,5.148,4,28.718
OG0031608,7,10.148,11,96.919
OG0031610,14,31.753,14,66
OG0031611,3,8,6,20
OG0031613,34.001,46.863,45.043,98.944
OG0031615,42,64.392,42,211.822
OG0031618,26,60.487,76,433
OG0031621,88,163.883,84,459.952
OG0031622,0,2,0,7
OG0031623,23,20.463,12,169.75
OG0031628,6,5.001,6,25
OG0031629,3,14.652,11.01,24.992
OG0031630,11,23.275,10.998,50
OG0031631,55.003,164.484,60.024,229
OG0031633,1,5,2,3
OG0031634,11,33.323,11,72
OG0031636,3,4,9,18.009
OG0031637,3,11.094,8,26
OG0031638,24.84,20.012,16,99.001
OG0031640,24.853,77.605,44.695,165.307
OG0031641,2,35.015,31.908,77
OG0031642,8,37.303,20,36
OG0031644,3,17.129,2,20.176
OG0031645,5,4,7,9
OG0031647,4,4.85,2,28
OG0031648,9,22.77,10,76.877
OG0031649,3.013,19.744,14,58.973
OG0031651,0,6.972,3,1.581
OG0031653,4,5,5,7.003
OG0031654,59.993,186.847,146.7,219.987
OG0031655,79,101.556,69.38,199.161
OG0031656,1,0,2,1
OG0031657,23,115.357,57,46
OG0031658,5,12.574,6,23.796
OG0031659,97,251.975,145,500.996
OG0031660,11.846,9,8.829,70.127
OG0031662,3,11.976,1,31
OG0031665,1,4.006,2,13
OG0031666,12,30.098,19,38.082
OG0031667,11,15.998,9,88.999
OG0031668,5.119,20.338,20.521,47.999
OG0031669,2,6,2,12
OG0031670,627.779,1473.548,1154.001,1806.767
OG0031671,28,40.837,16,41
OG0031672,1,3.556,6,7
OG0031673,2.006,5.146,4,14
OG0031674,1,4,29,17
OG0031675,0,19.183,4,21
OG0031676,5,7.005,7,37
OG0031677,4.999,14.626,8.005,30.913
OG0031678,116,301.529,194,169
OG0031679,45,166.275,90,208.943
OG0031680,10,19.021,9,44
OG0031681,63.999,131.205,92.008,217.44
OG0031682,181,412.212,356,515.337
OG0031683,5,10.936,4,50
OG0031684,9,14.306,4,28
OG0031685,3,10.086,6,36.242
OG0031686,2,6.004,5,21
OG0031687,4,5,4,24
OG0031688,5,29.464,18,83
OG0031690,8,20.056,10,47
OG0031692,0,2,0,3
OG0031693,1.013,7.05,7,34
OG0031694,7,15.354,10,25
OG0031695,25,36.002,40,150
OG0031696,5,8.176,3.353,30.541
OG0031701,4,6.578,0,36
OG0031702,3,3.001,4,6
OG0031704,8.959,20.449,5.882,64.088
OG0031705,10,10.777,13,33.998
OG0031706,53,63.405,68.074,128
OG0031708,5.949,7.008,0,16
OG0031710,5,8.947,5,41
OG0031711,301,637.835,456.972,692.327
OG0031713,2,0,0,0
OG0031714,5,9.009,3,42.436
OG0031716,40,109.794,46,179.484
OG0031717,5.048,6,1.033,28.642
OG0031719,5,6,7,33.005
OG0031720,2,4.019,4,27
OG0031721,21,27.105,13,102.009
OG0031722,10,5.48,4,20
OG0031723,4,13.106,7,48.965
OG0031724,13,16.035,15,70
OG0031725,2,1.001,3,10
OG0031727,23,59.941,39.919,263.872
OG0031729,7,30.477,11,100.996
OG0031730,2,4.014,2,43
OG0031732,3,20.075,7,66
OG0031733,42,86.356,60,183.001
OG0031734,135,419.623,256.678,526.45
OG0031735,1,6.441,12.016,53
OG0031736,10.994,15.609,3,27.594
OG0031737,13,15.638,9,102
OG0031738,9,12.223,8,73
OG0031739,38,53.507,39,224.001
OG0031740,6,8,0,33
OG0031741,174,362.526,242,511
OG0031742,24,24.17,11,50
OG0031743,15,31.222,20.999,121.004
OG0031744,16,29.591,17,125
OG0031745,20,34.069,37.369,101.141
OG0031746,67,81.291,76.217,127
OG0031747,61,159.932,86.929,206.023
OG0031748,46.802,81.333,48,61
OG0031750,1,5,3,11.998
OG0031753,15,12.281,13,83.831
OG0031754,7,17.04,7,22
OG0031757,11,22.804,3,79.204
OG0031759,68,35.796,38,322.24
OG0031760,6,68.289,32,57
OG0031764,67,249.125,102,195.901
OG0031765,26,109.199,56,148.28
OG0031766,61,111.696,75.001,453.838
OG0031767,6,26.17,7,33
OG0031769,35,38.372,26.999,200.321
OG0031771,51,102.431,73,248
OG0031772,0,37.618,16,141
OG0031773,16,62.314,35,85
OG0031774,5,5,5,11
OG0031775,14,25.043,16,99
OG0031776,15,22.017,40,3
OG0031779,14,45.642,34,85.982
OG0031780,3,2,7,21.989
OG0031782,53,64.19,41,320.562
OG0031783,23,83.266,66,99
OG0031785,7,6,4,32.002
OG0031786,8,8.05,16.835,37.259
OG0031787,13,53.85,49,57.997
OG0031788,71,223.048,113,367.001
OG0031789,30,62.679,32,157
OG0031791,1,1,0,3
OG0031792,29,48.236,29.999,156.995
OG0031793,104,105.744,70.026,456.486
OG0031794,25.905,20.396,13.336,47.049
OG0031795,8.691,19.002,9.633,40.588
OG0031796,2,38.428,5,108
OG0031797,0,6,2.867,10
OG0031798,5,6.765,5,12.216
OG0031800,2,7,0,11
OG0031801,16,19.317,11,94.069
OG0031802,21,89.682,50,102.992
OG0031803,5,4.191,11.002,32.27
OG0031804,6,3,0,7
OG0031805,3,20.264,7.878,17.791
OG0031807,0,3,0,3
OG0031808,0,27.575,7,71
OG0031809,22,25.571,26,122.002
OG0031810,6,8.713,0,16.106
OG0031811,20,9.167,7,3
OG0031812,21,56.853,52,115.91
OG0031813,1,12,7,11
OG0031814,9,11.757,3,22
OG0031815,39,96.588,64,120.052
OG0031817,0,2,0,3
OG0031819,2,16.983,6,21
OG0031820,22,34.975,9,65.144
OG0031821,4,20.361,9,51.01
OG0031822,12,15.05,5,69.378
OG0031824,12,22.782,8,58.098
OG0031825,12,16.987,10,55
OG0031826,7,11.998,10,24
OG0031827,7,10.009,0,88
OG0031828,6,1,7,16.971
OG0031829,33,78.972,42.943,168.743
OG0031831,4,0,8,19.998
OG0031833,6.866,16.229,3,57.92
OG0031834,3,5.889,4,4.504
OG0031835,6,16.23,7,46.997
OG0031836,9,20.134,9,67.989
OG0031837,61,5,101.267,199.185
OG0031839,61,215.865,133,166
OG0031841,2,5.032,7,10.049
OG0031842,11,26.218,12,65
OG0031843,0,0,2.999,10
OG0031845,327,357.526,352,1095.012
OG0031846,6,4.001,4.631,30.997
OG0031847,5,7.988,10,66
OG0031848,32,103.446,95.004,236
OG0031850,6,15.432,10,62
OG0031852,5,13.104,2,105
OG0031853,36,121.93,98,147
OG0031854,5,20.042,26.122,26.085
OG0031855,6.713,5.001,6,19.999
OG0031857,1,16.801,4.943,21
OG0031858,9,23.544,5,61.411
OG0031859,3,6.001,10,15
OG0031860,11,62.295,32,48
OG0031861,17,37.835,15.002,58.053
OG0031863,4,15.065,2,29
OG0031864,1,3,4,19
OG0031865,3,5,0,6.06
OG0031866,56,147.201,112.486,310.994
OG0031867,52.976,135.648,67.019,98
OG0031868,17,2,8,71
OG0031872,4,9,2,13
OG0031874,0,2,2,12
OG0031875,1,3.66,2,59.314
OG0031876,3,20.185,9,54.911
OG0031877,0,4.273,0,10.766
OG0031879,5,3.007,6,26
OG0031880,2,10.46,1,5.081
OG0031881,1,3.993,0,5.99
OG0031882,43,58.151,51,242.404
OG0031883,11,9.001,3,39
OG0031884,12,18.575,18,62
OG0031885,45,176.278,124.647,153
OG0031886,70,122.911,71,130.556
OG0031888,32,79.073,118,151
OG0031889,5.428,10,16.341,29.868
OG0031890,13,18.29,12.839,49.763
OG0031891,158,305.978,417.343,1163.142
OG0031892,4,5.002,3,29
OG0031894,111,219.085,118,134.401
OG0031897,113,227.741,105,406.023
OG0031900,4,2.087,0,8.703
OG0031902,0,0,0,2.999
OG0031904,5,5.012,5,43.103
OG0031905,18.787,16.868,9,125.751
OG0031906,31,72.866,28,187.481
OG0031907,8,6.059,3,41.887
OG0031908,6,18.079,6,24
OG0031909,9,10.32,4,67
OG0031912,1.657,3,2,17.256
OG0031913,13,13.156,18,49
OG0031915,48,71.96,36,161.812
OG0031916,0,5,4,18.999
OG0031917,3,32.755,25.816,38
OG0031918,13,2.003,8,21.086
OG0031919,5,4.968,2,10
OG0031920,36,68.207,32.885,196.254
OG0031922,21,26.989,9,90.001
OG0031924,0,5.011,1,36.981
OG0031926,12,16.007,8,87
OG0031929,38,63.979,41,211.049
OG0031930,27,58.341,49,194
OG0031931,2.999,8.897,0,13.741
OG0031932,2,7.005,3,10.022
OG0031933,1,14.085,7,32
OG0031935,9,16.393,20,50
OG0031936,6,11.422,2,3
OG0031937,1,5.974,1,14
OG0031939,28,27.905,21,106
OG0031940,32.001,93.618,66,144
OG0031942,6,7,5,45
OG0031943,3,10.852,4,32
OG0031944,2,0,0,4
OG0031947,30,39.394,26,63.261
OG0031948,29,80.992,61.014,5
OG0031953,23,43.532,43,93
OG0031957,19,13.084,13,74.002
OG0031960,28,19.807,13.599,58
OG0031962,13,72.989,58.002,95
OG0031963,12,7,11,92
OG0031964,11.8,8.091,5,26.483
OG0031965,0,2,0,1
OG0031966,17,111.895,54,112
OG0031967,5,26.778,22.218,105
OG0031969,22,14.738,17,105
OG0031970,3,4.39,2,8.344
OG0031971,93,170.314,33.991,116.954
OG0031972,2,15.322,6,24
OG0031974,14,34.954,36,43.987
OG0031976,9,8.222,6,37
OG0031977,28,22.305,48,119.991
OG0031979,7,6.114,8,27
OG0031981,16.004,42.599,29,152.772
OG0031982,431.076,1103.799,756.047,1893.454
OG0031984,14,8,5,28
OG0031985,6,10.131,3,16
OG0031986,71,159.254,117.014,274.427
OG0031988,5,7.017,8,31
OG0031991,0,16.4,2,11
OG0031992,2,5,1,4
OG0031994,2,5.156,0,18
OG0031996,9,17.653,8.991,17
OG0031998,6,18.565,24,52
OG0032000,16,20.124,13,88
OG0032001,84,94.606,47.494,444.27
OG0032002,3.906,29.136,8,59
OG0032006,6.279,10,3,5
OG0032007,6,18.124,7.011,0
OG0032014,22,47.334,20,138
OG0032015,2,6,1,17.004
OG0032017,3,3.932,0,9
OG0032018,2,5.999,7.704,12
OG0032019,0,5.739,0,37
OG0032020,9,9.222,7,70.861
OG0032021,14,10.002,8,80
OG0032023,25,57.838,69,80
OG0032024,5.999,10.068,2,26.001
OG0032027,7,14.728,8,45.908
OG0032028,2.017,23.925,17,26.813
OG0032029,125.013,419.202,193,448
OG0032030,208,606.246,384,356.672
OG0032031,0,0,1,3
OG0032035,20,21.185,16.88,121.074
OG0032036,42,27.04,63.001,195
OG0032037,17,7.842,12,85
OG0032038,5,13.823,2,30.152
OG0032042,46.029,59.181,36.098,228.541
OG0032048,43,96.888,35,182.538
OG0032050,8,7.847,5,29.644
OG0032051,3,10,2,15.003
OG0032054,3,3,4,23
OG0032058,8,5.386,6,55
OG0032060,0,10.552,8,21.001
OG0032062,3,15.195,11.998,7.007
OG0032064,5,15.149,11,28.289
OG0032066,4,6.167,1,6
OG0032067,48,35.4,45,152.508
OG0032068,10,10.965,4,62.628
OG0032069,23.001,50.732,10,135.004
OG0032071,18.021,28.845,21,58
OG0032073,69,155.842,130.841,153
OG0032075,6,1,0,7
OG0032077,22,79.108,38,34
OG0032079,23,21,21,17
OG0032080,4,7,12,27
OG0032082,1,11,0,17
OG0032083,26.108,57.576,51.922,87.644
OG0032084,1,16.025,6.934,20.966
OG0032086,39,97.193,108,524.963
OG0032087,0,4,0,0
OG0032088,2,5.009,3,2
OG0032089,6,4.006,4,29
OG0032090,115,157.807,217,596.747
OG0032092,0,1,2,3
OG0032098,8,8,11,18
OG0032099,10,20.526,4.073,19.608
OG0032100,1,0,1,14
OG0032103,1,4,0,12
OG0032105,25,73.931,56.996,95.989
OG0032109,8,2.001,1,21
OG0032111,51.995,179.224,110,172.713
OG0032114,1,1,1,19
OG0032115,3,0,0,3
OG0032117,4,17.337,12,26.391
OG0032118,5,12.047,2,38
OG0032126,1,5.003,0,4
OG0032128,3,8.996,1,33
OG0032129,0,1,0,1
OG0032131,13.952,13.488,8.672,64.518
OG0032133,10,30.373,13,40
OG0032134,2,6.978,1,16
OG0032136,18,19.247,18.992,78.989
OG0032137,18,19.599,13,70
OG0032138,35,80.995,58,364
OG0032139,1,5.231,3.972,15.614
OG0032141,41,153.107,67.003,337
OG0032142,46,125.637,67,253
OG0032144,84,378.731,426.02,1246.477
OG0032145,13,34.692,8,48
OG0032146,70.007,79.589,51,170
OG0032147,36,62.778,24,154
OG0032148,3,0,11,31
OG0032149,49,99.43,53,300
OG0032150,20,12.695,15,204.673
OG0032151,18,40.267,40,238.003
OG0032153,42.449,97.318,93,111.726
OG0032155,3,7.043,5,23
OG0032156,5,8.23,10,22.126
OG0032157,23,56.29,26,32
OG0032160,64.017,127.921,82,358
OG0032161,31,39.041,28,165
OG0032162,2,14.002,4,26
OG0032164,1,8.16,4,36
OG0032165,36,85.643,45,154
OG0032167,196,553.012,199.998,498.998
OG0032169,1010.003,1816.644,154,189.999
OG0032170,83,148.611,148.999,703.959
OG0032171,4,4.014,0,11
OG0032172,138,270.887,338,950.021
OG0032173,15,46.339,26,103
OG0032177,0,2.07,2,18
OG0032180,67,100.624,86,272.666
OG0032181,22,91.281,118,85.264
OG0032182,7,9.992,2,50.19
OG0032183,186,401.523,221.011,920.141
OG0032184,98,391.721,321.645,971.16
OG0032185,7,10.249,21,72.015
OG0032186,3,11.051,9,34.194
OG0032191,65,151.022,85,238
OG0032192,0,0,0,0
OG0032193,5,18.574,6,39.132
OG0032194,5,10.148,15,16
OG0032195,5,13.143,8,55
OG0032196,26,23.018,11,56
OG0032198,7,15.013,19,47
OG0032199,0,0,0,0
OG0032201,2,1.005,4,38
OG0032202,0,7.027,2,7
OG0032205,0,2,1,14
OG0032207,64,147.362,126,466.351
OG0032208,12,21.157,9,91.389
OG0032209,25,58.393,21,79
OG0032210,7,12.251,3,47
OG0032211,17,14.018,11,21
OG0032213,44,81.848,56,365.406
OG0032214,54,130.658,83.008,90
OG0032215,1,3.011,5,24
OG0032216,81,195.658,122,401
OG0032217,80,193.895,112,304
OG0032218,0,4.002,4,8
OG0032219,822.872,2168.797,1323.597,2224.544
OG0032221,31,114.947,138,122
OG0032222,5.032,10.06,7,30
OG0032223,62,193.726,86.005,160
OG0032224,2,7,1,3.992
OG0032225,7.001,19,8,48.002
OG0032227,10,26.948,17,61
OG0032229,16.007,18.307,18.304,95.45
OG0032236,0,0,0,0
OG0032237,74,196.827,142.288,426
OG0032238,43,88.595,40,125.265
OG0032241,155,403.628,342.797,880.625
OG0032242,47,69.639,78.629,33.002
OG0032243,21,40.235,28,137
OG0032245,8,2,7.947,20
OG0032247,8,35.505,10,106.006
OG0032248,483.909,1635.067,904.089,1401.302
OG0032250,21,69.01,77.338,130.001
OG0032253,71,141.616,79,168
OG0032257,13,21.692,13.963,59.17
OG0032258,39.359,50.368,78.598,37
OG0032259,53,45.731,17,64
OG0032260,13,41.608,16,52.081
OG0032261,6,6,7,49
OG0032262,0,0,0,0
OG0032263,0,2,1,7
OG0032264,165,400.592,370,915.104
OG0032265,1,8.397,7,12
OG0032267,1,1.02,3,16
OG0032269,38,100.01,53,297.314
OG0032272,14,53.07,30,208.989
OG0032274,12,27.347,22,41
OG0032275,0,2.996,1,9
OG0032278,0,0,3,3
OG0032279,45.976,52.589,67,42
OG0032280,34,84.286,70,176.345
OG0032281,39,79.995,54,223.001
OG0032282,33,24,24,61
OG0032283,1,4.001,2,9.955
OG0032285,1,3,6,13
OG0032286,135,349.246,304,980.44
OG0032287,242,598.268,697.022,1792.442
OG0032289,39,78.491,70,168
OG0032291,210,59.097,13,65.933
OG0032295,1,4,1,11
OG0032296,2,0,0,21
OG0032297,3,8,6,15
OG0032299,5,37,32,110
OG0032300,5,10.182,18,16
OG0032301,40,48.52,65.001,351
OG0032302,2,10.118,5,42
OG0032303,345.993,1186.522,441.188,729.458
OG0032304,0,3,2,8
OG0032305,18,31.432,24,103.02
OG0032306,50,132.88,75,322.1
OG0032307,8,81.625,39,138.001
OG0032308,6,5,20,60
OG0032309,135,145.612,423.968,866.807
OG0032310,0,7.018,2,0
OG0032311,12,16.016,20,51.033
OG0032312,33,29,11.004,123
OG0032313,46.968,114.745,82,161
OG0032314,46.911,58.043,76,57
OG0032315,303,635.718,534.972,2589.312
OG0032316,211,541.035,226.001,532.037
OG0032318,0,0,1,7
OG0032319,4,3,5,41.996
OG0032320,9,10.784,23,59
OG0032321,14.968,15.048,21,39
OG0032322,10,18.641,5,95
OG0032323,82,275.046,193.511,288.186
OG0032324,7,3,10,16
OG0032325,13,25.123,22,22
OG0032326,51,217.627,166,708.595
OG0032327,69,246.151,157,376.438
OG0032328,19,75.719,72,292.734
OG0032329,121,213.947,223.473,566.125
OG0032330,3,2,4,0
OG0032331,12,27.919,22,58
OG0032333,0,0,0,0
OG0032334,7,5,3,66.996
OG0032335,10,25.578,18.547,74
OG0032336,24,62.429,21,644
